goodreads_book_id,tag_id,count
2141830,15048,6
2141830,30766,6
2141830,30521,5
2141830,1642,5
2141830,3379,5
2141830,21274,5
2141830,5180,5
2141830,22753,4
2141830,9221,4
2141830,20939,4
2141830,8055,4
2141830,3358,4
2141830,18284,4
2141830,24999,4
2141830,18051,4
2141830,25145,4
2141830,13794,4
2141830,22034,3
2141830,17213,3
2141830,12600,3
2141830,9738,3
2141830,12948,3
2141830,30672,3
2141830,24995,3
2141830,9484,3
2141830,5481,3
2141830,32708,3
2141830,667,3
2141830,25146,3
2141830,1010,3
2141830,13933,3
2141830,6757,3
2141830,22647,3
2141830,20774,2
2141830,1128,2
2141830,22689,2
2141830,27535,2
2141830,27556,2
2141830,22545,2
2141830,8067,2
2141830,26126,2
2141830,25147,2
2141830,25438,2
2141830,15174,2
2141830,25149,2
2141830,24996,2
2141830,10094,2
2141830,24993,2
2141830,1078,2
2141830,32099,2
2141830,12680,2
2141830,12869,2
2141830,12135,2
2141830,26197,2
2141830,13240,2
2141830,6745,2
2141830,5360,2
2141830,22733,2
2141830,20125,2
2141830,25144,2
2141830,5358,2
2141830,18188,2
2141830,13934,2
2141830,12137,2
2141830,652,2
2141830,5608,2
2141830,27166,2
2141830,5362,2
2141830,13223,2
2141830,25052,2
2141830,628,2
2141830,10210,1
2141830,4076,1
2141830,845,1
2141830,3420,1
2141830,3411,1
2141830,12910,1
2141830,21282,1
2141830,797,1
2145681,30574,4418
2145681,8717,463
2145681,19733,395
2145681,21689,297
2145681,19742,206
2145681,11557,136
2145681,21773,130
2145681,5207,81
2145681,22743,74
2145681,4605,73
2145681,4615,36
2145681,15048,35
2145681,19738,27
2145681,3426,26
2145681,3611,25
2145681,11743,24
2145681,18045,21
2145681,3389,20
2145681,22753,19
2145681,3392,19
2145681,3371,19
2145681,25144,18
2145681,1499,17
2145681,1642,15
2145681,4600,15
2145681,19749,15
2145681,9221,14
2145681,4561,14
2145681,18001,14
2145681,24728,14
2145681,15169,13
2145681,30521,12
2145681,24526,12
2145681,19788,12
2145681,20849,11
2145681,14764,11
2145681,11503,11
2145681,11221,10
2145681,4949,10
2145681,24989,10
2145681,1416,9
2145681,4587,9
2145681,19735,9
2145681,19730,9
2145681,22689,8
2145681,32586,8
2145681,3379,8
2145681,19524,8
2145681,9484,8
2145681,4596,8
2145681,10891,8
2145681,1960,8
2145681,20774,7
2145681,27535,7
2145681,27556,7
2145681,3616,7
2145681,23349,7
2145681,8922,7
2145681,25145,7
2145681,13270,7
2145681,10053,7
2145681,19744,7
2145681,17213,6
2145681,14064,6
2145681,22344,6
2145681,19737,6
2145681,4568,6
2145681,4611,6
2145681,5481,6
2145681,9477,6
2145681,19734,6
2145681,10051,6
2145681,5939,6
2145681,11590,5
2145681,5090,5
2145681,8055,5
2145681,25147,5
2145681,4594,5
2145681,3608,5
2145681,32080,5
2145681,12869,5
2145681,24662,5
2145681,22816,5
2145681,4607,5
2145681,12874,5
2145681,13272,5
2145681,19755,5
2145681,634,5
2145681,19753,5
2145681,10197,4
2145681,15174,4
2145681,25148,4
2145681,30755,4
2145681,25822,4
2145681,7725,4
2145681,12680,4
2145681,26697,4
2145681,25242,4
2145681,6786,4
2145681,11450,4
2157243,30574,1804
2157243,11305,671
2157243,11557,275
2157243,33114,263
2157243,8717,163
2157243,31617,114
2157243,27901,105
2157243,5207,101
2157243,18886,101
2157243,20939,101
2157243,22743,96
2157243,32989,92
2157243,11743,91
2157243,1691,87
2157243,27199,73
2157243,22973,64
2157243,11590,62
2157243,15048,55
2157243,6953,54
2157243,19974,45
2157243,6857,43
2157243,9303,42
2157243,29011,40
2157243,1540,33
2157243,3389,32
2157243,14821,31
2157243,22753,29
2157243,6888,27
2157243,18045,27
2157243,1542,27
2157243,12680,26
2157243,3392,24
2157243,15169,23
2157243,17213,23
2157243,15067,23
2157243,29452,22
2157243,3371,22
2157243,27900,22
2157243,9221,21
2157243,20774,21
2157243,33009,19
2157243,24960,18
2157243,6828,17
2157243,5090,17
2157243,10197,17
2157243,31745,17
2157243,17124,16
2157243,10210,16
2157243,25151,15
2157243,33124,14
2157243,30521,14
2157243,8517,14
2157243,26785,13
2157243,6895,13
2157243,10644,13
2157243,16799,13
2157243,3379,13
2157243,9336,13
2157243,25765,12
2157243,11370,12
2157243,25150,12
2157243,28881,12
2157243,1128,11
2157243,33012,11
2157243,1078,11
2157243,25152,10
2157243,11574,10
2157243,3377,10
2157243,24996,10
2157243,25148,10
2157243,25822,10
2157243,11505,9
2157243,20849,9
2157243,25153,9
2157243,23037,9
2157243,25147,9
2157243,10093,9
2157243,24997,9
2157243,7725,9
2157243,20287,9
2157243,11497,8
2157243,30573,8
2157243,5481,8
2157243,15798,8
2157243,22034,7
2157243,11579,7
2157243,18054,7
2157243,32586,7
2157243,26771,7
2157243,11376,7
2157243,29464,7
2157243,15060,7
2157243,14408,7
2157243,8938,7
2157243,11379,7
2157243,16699,7
2157243,27903,7
2157243,27535,6
2157243,8066,6
2157243,20125,6
2159225,30574,2828
2159225,8717,797
2159225,20939,391
2159225,11743,318
2159225,33114,257
2159225,1691,252
2159225,6953,196
2159225,27199,185
2159225,11305,174
2159225,6857,163
2159225,22743,144
2159225,19974,144
2159225,6888,120
2159225,32989,114
2159225,11557,107
2159225,17124,95
2159225,5207,84
2159225,6895,82
2159225,16799,57
2159225,6828,43
2159225,18045,42
2159225,17129,41
2159225,26837,38
2159225,16805,37
2159225,6960,36
2159225,25438,36
2159225,22753,35
2159225,6914,32
2159225,20774,31
2159225,3371,31
2159225,29973,31
2159225,17090,30
2159225,20937,29
2159225,20849,25
2159225,17213,24
2159225,30521,24
2159225,20926,23
2159225,15048,23
2159225,9221,22
2159225,3389,22
2159225,6920,22
2159225,11505,21
2159225,6838,21
2159225,11590,20
2159225,19983,20
2159225,24960,19
2159225,11497,19
2159225,22689,19
2159225,31207,19
2159225,20824,18
2159225,10197,18
2159225,12600,18
2159225,25014,18
2159225,15169,17
2159225,29452,17
2159225,6973,17
2159225,2104,16
2159225,3392,16
2159225,33124,16
2159225,6976,16
2159225,4266,16
2159225,33012,15
2159225,11550,15
2159225,6829,15
2159225,6866,15
2159225,1416,15
2159225,1128,14
2159225,8055,14
2159225,1540,14
2159225,26771,14
2159225,12680,14
2159225,25146,14
2159225,22034,13
2159225,33165,13
2159225,3687,13
2159225,3379,13
2159225,3377,13
2159225,17086,13
2159225,33150,13
2159225,19980,13
2159225,27535,12
2159225,20781,12
2159225,18680,12
2159225,6909,12
2159225,6597,12
2159225,5510,12
2159225,33113,12
2159225,21989,11
2159225,1542,11
2159225,25020,11
2159225,6948,11
2159225,7484,11
2159225,31359,11
2159225,1200,11
2159225,17116,11
2159225,13182,11
2159225,25765,10
2159225,10210,10
2159225,33023,10
2159225,33149,10
2168860,31745,1720
2168860,22973,1624
2168860,31617,1557
2168860,11557,1531
2168860,26138,1079
2168860,31723,694
2168860,27199,421
2168860,16274,418
2168860,1642,383
2168860,8717,376
2168860,30574,315
2168860,21555,289
2168860,23796,220
2168860,29011,199
2168860,11743,191
2168860,3389,191
2168860,11305,187
2168860,5207,186
2168860,17213,156
2168860,22983,152
2168860,31756,140
2168860,22743,125
2168860,11590,120
2168860,10197,108
2168860,3392,99
2168860,3371,87
2168860,21556,87
2168860,9221,82
2168860,18045,82
2168860,25147,79
2168860,11550,78
2168860,10210,74
2168860,24960,73
2168860,20939,73
2168860,17080,72
2168860,3358,70
2168860,8055,65
2168860,25148,65
2168860,12680,65
2168860,11497,64
2168860,13150,64
2168860,22977,62
2168860,26163,62
2168860,12633,60
2168860,11366,59
2168860,25149,58
2168860,1540,57
2168860,31417,57
2168860,31741,56
2168860,10825,53
2168860,2136,53
2168860,15169,47
2168860,1078,46
2168860,25150,45
2168860,23037,45
2168860,25146,45
2168860,10093,43
2168860,28612,43
2168860,22991,43
2168860,18886,42
2168860,4944,42
2168860,2104,41
2168860,29076,41
2168860,3377,41
2168860,12632,41
2168860,25765,40
2168860,11505,40
2168860,1659,40
2168860,22944,40
2168860,17083,40
2168860,24993,39
2168860,25145,39
2168860,31614,39
2168860,15048,38
2168860,21815,38
2168860,22753,37
2168860,17081,37
2168860,25822,35
2168860,23798,35
2168860,22992,35
2168860,1691,34
2168860,18795,34
2168860,27535,33
2168860,30521,33
2168860,3379,33
2168860,24992,33
2168860,20824,32
2168860,1671,32
2168860,13794,31
2168860,33114,30
2168860,24995,30
2168860,14821,30
2168860,3798,30
2168860,11369,30
2168860,26785,29
2168860,25151,28
2168860,11574,27
2168860,21387,27
2168860,25152,26
2168860,1120,26
2173611,11305,1898
2173611,30574,1019
2173611,11557,415
2173611,8717,404
2173611,11743,240
2173611,32989,236
2173611,6953,160
2173611,18886,156
2173611,27199,150
2173611,5207,135
2173611,22743,135
2173611,6857,100
2173611,9422,100
2173611,1691,82
2173611,19974,75
2173611,6888,73
2173611,33009,61
2173611,30521,61
2173611,11590,51
2173611,26785,48
2173611,18045,45
2173611,22753,40
2173611,10197,39
2173611,15048,37
2173611,11370,36
2173611,29452,34
2173611,17213,33
2173611,14361,32
2173611,20774,30
2173611,3389,28
2173611,22034,26
2173611,33012,26
2173611,32654,26
2173611,17124,25
2173611,16799,25
2173611,32586,24
2173611,3392,23
2173611,26897,23
2173611,9221,22
2173611,6895,22
2173611,33124,22
2173611,11376,22
2173611,7457,21
2173611,6960,21
2173611,3371,21
2173611,12680,20
2173611,6828,19
2173611,5751,19
2173611,26138,18
2173611,5090,17
2173611,11643,17
2173611,11152,17
2173611,15169,16
2173611,10644,16
2173611,20939,16
2173611,21989,16
2173611,25151,16
2173611,32095,16
2173611,27412,16
2173611,21274,15
2173611,11497,14
2173611,20849,14
2173611,33165,14
2173611,14948,14
2173611,24960,13
2173611,6914,13
2173611,18054,13
2173611,10210,13
2173611,6948,13
2173611,1078,13
2173611,5481,13
2173611,32080,13
2173611,25146,13
2173611,25152,12
2173611,6920,12
2173611,25148,12
2173611,25822,12
2173611,31232,12
2173611,28300,12
2173611,10043,12
2173611,2104,11
2173611,25167,11
2173611,6973,11
2173611,25149,11
2173611,32996,11
2173611,11372,11
2173611,25145,11
2173611,11658,11
2173611,11396,11
2173611,14950,11
2173611,22689,10
2173611,27535,10
2173611,17129,10
2173611,6976,10
2173611,11162,10
2173611,15067,10
2173611,11298,10
2173611,33121,10
2173611,30667,10
2173611,11379,10
2179276,11305,2157
2179276,30574,1040
2179276,33114,882
2179276,11557,581
2179276,8717,456
2179276,11743,388
2179276,3127,348
2179276,32989,322
2179276,22743,295
2179276,26837,287
2179276,1691,236
2179276,26771,233
2179276,18886,182
2179276,6953,155
2179276,31617,136
2179276,10725,136
2179276,30464,121
2179276,6857,115
2179276,9221,108
2179276,19974,99
2179276,5207,95
2179276,11136,93
2179276,6888,92
2179276,22753,84
2179276,6828,78
2179276,3389,78
2179276,27199,74
2179276,29452,74
2179276,17124,72
2179276,3392,69
2179276,3371,68
2179276,26785,67
2179276,30521,64
2179276,18045,61
2179276,33009,60
2179276,11590,59
2179276,1540,58
2179276,15048,57
2179276,11370,52
2179276,16799,51
2179276,11130,51
2179276,5090,47
2179276,20774,41
2179276,20849,41
2179276,20939,40
2179276,15169,38
2179276,33124,38
2179276,1542,36
2179276,22973,35
2179276,26894,35
2179276,6895,34
2179276,10210,33
2179276,22034,31
2179276,33012,31
2179276,3377,31
2179276,33165,30
2179276,24960,29
2179276,11505,28
2179276,29011,28
2179276,11124,28
2179276,6829,27
2179276,22689,26
2179276,26897,26
2179276,6960,25
2179276,3379,25
2179276,3128,25
2179276,26842,24
2179276,10094,24
2179276,33113,24
2179276,12680,23
2179276,33121,23
2179276,15067,22
2179276,8055,21
2179276,8517,21
2179276,2104,20
2179276,11550,20
2179276,12600,20
2179276,20287,20
2179276,10644,19
2179276,6973,19
2179276,14064,18
2179276,25148,18
2179276,7646,18
2179276,1128,17
2179276,11497,17
2179276,6949,17
2179276,25149,17
2179276,19983,17
2179276,27535,16
2179276,6838,16
2179276,7645,16
2179276,25151,15
2179276,10197,15
2179276,18284,15
2179276,21274,15
2179276,5444,14
2179276,11376,14
2179276,8066,14
2179276,7924,14
2179276,5025,14
2187270,30574,5149
2187270,21689,482
2187270,8717,279
2187270,19733,242
2187270,21773,231
2187270,15048,145
2187270,12175,99
2187270,19742,89
2187270,4605,63
2187270,11557,38
2187270,22743,38
2187270,17213,35
2187270,4615,35
2187270,5207,33
2187270,3389,30
2187270,3371,26
2187270,12255,20
2187270,3611,18
2187270,3392,17
2187270,18045,17
2187270,19738,17
2187270,8209,17
2187270,12680,16
2187270,1642,14
2187270,4949,14
2187270,1416,14
2187270,10210,12
2187270,10891,12
2187270,11743,11
2187270,10197,11
2187270,3358,11
2187270,4594,10
2187270,7725,10
2187270,15067,10
2187270,8055,9
2187270,25148,9
2187270,1669,9
2187270,25146,9
2187270,12186,9
2187270,12252,9
2187270,20774,8
2187270,22689,8
2187270,3616,8
2187270,25145,8
2187270,25789,8
2187270,22753,7
2187270,9221,7
2187270,25152,7
2187270,32586,7
2187270,27669,7
2187270,5951,7
2187270,4561,7
2187270,9477,7
2187270,21815,7
2187270,12182,7
2187270,21685,7
2187270,8636,7
2187270,24990,7
2187270,25151,6
2187270,10093,6
2187270,3379,6
2187270,3377,6
2187270,4600,6
2187270,21766,6
2187270,4587,6
2187270,4568,6
2187270,19735,6
2187270,8346,6
2187270,12243,6
2187270,19749,6
2187270,20849,5
2187270,25150,5
2187270,25147,5
2187270,24996,5
2187270,19737,5
2187270,28052,5
2187270,5051,5
2187270,12208,5
2187270,12200,5
2187270,4773,5
2187270,22829,5
2187270,25788,5
2187270,27334,5
2187270,2104,4
2187270,27535,4
2187270,17217,4
2187270,25149,4
2187270,24995,4
2187270,18051,4
2187270,25822,4
2187270,3596,4
2187270,15060,4
2187270,22733,4
2187270,12857,4
2187270,4607,4
2187270,780,4
2187270,4612,4
2187270,19745,4
2187270,12205,4
2187270,28690,4
2195289,30574,28692
2195289,8717,743
2195289,21689,703
2195289,15048,548
2195289,10891,505
2195289,19733,439
2195289,21773,382
2195289,11557,214
2195289,19742,169
2195289,27669,163
2195289,12680,95
2195289,4949,86
2195289,5207,75
2195289,11743,73
2195289,3389,67
2195289,3392,65
2195289,7725,64
2195289,4605,60
2195289,3371,58
2195289,15067,50
2195289,6750,49
2195289,18045,48
2195289,22743,47
2195289,1642,45
2195289,4615,37
2195289,21437,35
2195289,1416,33
2195289,30521,31
2195289,17213,28
2195289,3611,28
2195289,19738,28
2195289,8055,23
2195289,25146,23
2195289,10886,23
2195289,3379,22
2195289,9477,22
2195289,4568,21
2195289,5051,20
2195289,22111,20
2195289,32586,18
2195289,3377,18
2195289,1668,18
2195289,22753,17
2195289,25147,16
2195289,15060,16
2195289,25144,16
2195289,25152,15
2195289,25150,15
2195289,25822,15
2195289,4594,15
2195289,19737,15
2195289,25148,14
2195289,25506,14
2195289,9484,14
2195289,27678,14
2195289,18054,13
2195289,25149,13
2195289,30755,13
2195289,31505,13
2195289,32686,13
2195289,9638,13
2195289,8346,13
2195289,21438,13
2195289,25145,13
2195289,30756,12
2195289,4561,12
2195289,12868,12
2195289,21685,12
2195289,24997,11
2195289,28751,11
2195289,5481,11
2195289,11644,11
2195289,32724,11
2195289,9221,10
2195289,20849,10
2195289,10197,10
2195289,2277,10
2195289,603,10
2195289,18284,10
2195289,27682,10
2195289,5393,10
2195289,8344,10
2195289,27672,10
2195289,10888,10
2195289,11590,9
2195289,15169,9
2195289,22689,9
2195289,18367,9
2195289,941,9
2195289,24716,9
2195289,32865,9
2195289,25151,8
2195289,14064,8
2195289,11221,8
2195289,11643,8
2195289,24996,8
2195289,783,8
2195289,3616,8
2195289,19749,8
2195289,24991,8
2202049,30574,17142
2202049,21689,294
2202049,6750,287
2202049,19733,273
2202049,15048,251
2202049,8717,227
2202049,11557,164
2202049,19742,137
2202049,21773,117
2202049,5207,58
2202049,12680,50
2202049,4605,39
2202049,16314,33
2202049,11743,26
2202049,18045,26
2202049,7725,25
2202049,6766,25
2202049,4615,23
2202049,4949,22
2202049,6729,21
2202049,22743,20
2202049,25144,20
2202049,25145,19
2202049,1642,18
2202049,17213,17
2202049,15067,17
2202049,3389,15
2202049,3392,15
2202049,25147,15
2202049,19738,15
2202049,15060,15
2202049,3371,14
2202049,32586,13
2202049,4594,13
2202049,20849,12
2202049,11665,11
2202049,5481,11
2202049,4076,11
2202049,14408,11
2202049,22753,10
2202049,25148,10
2202049,3611,10
2202049,25146,10
2202049,19749,10
2202049,15169,9
2202049,30521,9
2202049,24990,9
2202049,32297,9
2202049,11503,8
2202049,1416,8
2202049,4568,8
2202049,10891,8
2202049,24991,8
2202049,27199,7
2202049,26138,7
2202049,10197,7
2202049,8055,7
2202049,27095,7
2202049,19728,7
2202049,6732,7
2202049,32295,7
2202049,17577,7
2202049,14764,6
2202049,3358,6
2202049,25149,6
2202049,19735,6
2202049,9477,6
2202049,12135,6
2202049,12175,6
2202049,14134,6
2202049,643,6
2202049,4074,6
2202049,4862,6
2202049,9221,5
2202049,1128,5
2202049,11497,5
2202049,25151,5
2202049,27535,5
2202049,25150,5
2202049,10094,5
2202049,32686,5
2202049,4637,5
2202049,8346,5
2202049,1669,5
2202049,12663,5
2202049,13794,5
2202049,19744,5
2202049,639,5
2202049,25152,4
2202049,25153,4
2202049,27556,4
2202049,10210,4
2202049,17217,4
2202049,24995,4
2202049,22618,4
2202049,22944,4
2202049,18520,4
2202049,17667,4
2202049,12682,4
2202049,21789,4
2213324,33114,723
2213324,32989,413
2213324,11557,406
2213324,26138,264
2213324,6750,241
2213324,19689,199
2213324,27199,193
2213324,5207,179
2213324,8055,157
2213324,30574,137
2213324,26837,133
2213324,11743,122
2213324,29452,120
2213324,26771,116
2213324,22743,109
2213324,8717,82
2213324,11305,80
2213324,18045,46
2213324,25438,45
2213324,1889,45
2213324,11590,42
2213324,20939,42
2213324,29464,42
2213324,33012,38
2213324,14370,38
2213324,33124,33
2213324,30521,30
2213324,22753,28
2213324,15048,25
2213324,6766,25
2213324,25146,24
2213324,15169,23
2213324,32996,23
2213324,11505,21
2213324,13240,19
2213324,29457,18
2213324,18054,18
2213324,3392,17
2213324,22973,17
2213324,17213,17
2213324,18640,17
2213324,12600,17
2213324,6729,17
2213324,24960,16
2213324,9886,16
2213324,12680,16
2213324,33023,16
2213324,33045,16
2213324,22034,15
2213324,10197,15
2213324,25147,15
2213324,10210,15
2213324,11988,15
2213324,19983,15
2213324,12035,15
2213324,7924,15
2213324,6828,14
2213324,20774,14
2213324,11497,14
2213324,8067,14
2213324,5481,14
2213324,29490,14
2213324,9221,13
2213324,3389,13
2213324,3371,13
2213324,33153,13
2213324,5090,12
2213324,5444,12
2213324,14064,12
2213324,25822,12
2213324,22689,11
2213324,27535,11
2213324,11221,11
2213324,26894,11
2213324,7725,11
2213324,2158,11
2213324,29473,11
2213324,20849,10
2213324,23037,10
2213324,32586,10
2213324,1078,10
2213324,25436,10
2213324,12034,10
2213324,1010,10
2213324,25145,10
2213324,29492,10
2213324,33004,10
2213324,6487,10
2213324,1890,10
2213324,11503,9
2213324,25149,9
2213324,18051,9
2213324,25506,9
2213324,9147,9
2213324,13962,9
2213324,643,9
2213324,2104,8
2213324,6829,8
2213324,9477,8
2213324,13363,8
2292384,30574,12622
2292384,20939,1548
2292384,16184,868
2292384,11743,486
2292384,15048,435
2292384,27199,390
2292384,8717,352
2292384,6750,351
2292384,28642,263
2292384,26138,253
2292384,5207,181
2292384,20926,179
2292384,10951,176
2292384,8517,172
2292384,11557,154
2292384,28645,136
2292384,22743,130
2292384,12680,124
2292384,9221,119
2292384,7725,117
2292384,28880,110
2292384,20994,101
2292384,10954,99
2292384,8055,95
2292384,1642,87
2292384,3389,83
2292384,3371,82
2292384,18045,81
2292384,15067,73
2292384,1659,72
2292384,17213,70
2292384,20989,69
2292384,23787,62
2292384,3392,60
2292384,15060,58
2292384,29076,55
2292384,9336,55
2292384,3377,55
2292384,3379,49
2292384,8429,45
2292384,10197,44
2292384,10210,36
2292384,6766,36
2292384,22753,35
2292384,6729,34
2292384,30358,33
2292384,5521,33
2292384,15169,32
2292384,20957,32
2292384,25148,32
2292384,25144,31
2292384,13794,30
2292384,8428,30
2292384,12663,29
2292384,21412,29
2292384,28637,29
2292384,20774,28
2292384,20849,28
2292384,8533,26
2292384,12135,26
2292384,25146,26
2292384,25147,25
2292384,1540,25
2292384,5481,24
2292384,8076,24
2292384,23788,24
2292384,22689,23
2292384,10094,23
2292384,16188,23
2292384,5608,23
2292384,3358,22
2292384,8527,22
2292384,17667,22
2292384,11550,21
2292384,8067,21
2292384,24989,21
2292384,1691,20
2292384,25145,20
2292384,27306,20
2292384,14064,19
2292384,2277,19
2292384,18054,19
2292384,25149,19
2292384,21815,19
2292384,24990,19
2292384,20986,19
2292384,5520,19
2292384,24995,18
2292384,20662,18
2292384,16356,18
2292384,25152,17
2292384,21384,17
2292384,10093,17
2292384,27535,16
2292384,12940,16
2292384,32686,16
2292384,6122,16
2292384,27927,16
2292384,15094,16
2292384,31206,16
2309720,30574,7773
2309720,19052,991
2309720,26138,55
2309720,8717,51
2309720,13561,32
2309720,11557,31
2309720,19165,24
2309720,19141,22
2309720,27699,22
2309720,19160,22
2309720,25223,19
2309720,33114,17
2309720,22743,17
2309720,19125,17
2309720,27640,17
2309720,5207,16
2309720,27722,16
2309720,27199,15
2309720,2593,14
2309720,13547,13
2309720,7778,11
2309720,32989,9
2309720,9221,9
2309720,7725,9
2309720,11743,8
2309720,19103,8
2309720,19102,8
2309720,32473,8
2309720,27701,7
2309720,27643,7
2309720,19142,7
2309720,29452,6
2309720,19151,6
2309720,30729,6
2309720,19109,6
2309720,18045,5
2309720,30521,5
2309720,15048,5
2309720,1540,5
2309720,19083,5
2309720,19072,5
2309720,13575,5
2309720,33060,5
2309720,1691,4
2309720,15169,4
2309720,8055,4
2309720,26735,4
2309720,19524,4
2309720,7739,4
2309720,19146,4
2309720,13565,4
2309720,1007,4
2309720,2595,4
2309720,20856,4
2309720,20774,3
2309720,18682,3
2309720,32586,3
2309720,25148,3
2309720,19127,3
2309720,26745,3
2309720,1010,3
2309720,19111,3
2309720,13235,3
2309720,19104,3
2309720,32114,3
2309720,546,3
2309720,17346,3
2309720,25150,2
2309720,27556,2
2309720,25438,2
2309720,1078,2
2309720,25822,2
2309720,9477,2
2309720,11535,2
2309720,12680,2
2309720,16203,2
2309720,13528,2
2309720,19079,2
2309720,19140,2
2309720,19108,2
2309720,19071,2
2309720,7763,2
2309720,31965,2
2309720,3299,2
2309720,27176,2
2309720,30687,2
2309720,16205,2
2309720,34242,2
2309720,25226,2
2309720,18664,2
2309720,9949,2
2309720,19157,2
2309720,20015,2
2309720,895,2
2309720,22716,2
2309720,19115,2
2309720,11652,2
2309720,7922,2
2309720,19089,2
2309720,12651,2
2334751,30574,7276
2334751,6750,585
2334751,8717,310
2334751,11743,185
2334751,26138,119
2334751,19240,86
2334751,6766,79
2334751,11557,78
2334751,5207,72
2334751,22743,63
2334751,6729,52
2334751,8055,39
2334751,18045,35
2334751,9221,29
2334751,15808,27
2334751,15798,26
2334751,20774,22
2334751,9886,22
2334751,22753,20
2334751,12948,20
2334751,11590,18
2334751,8067,17
2334751,1642,17
2334751,1659,17
2334751,25144,16
2334751,15169,15
2334751,3389,15
2334751,17213,14
2334751,15067,14
2334751,20849,12
2334751,32708,12
2334751,3392,11
2334751,3371,10
2334751,15048,10
2334751,9477,10
2334751,12680,10
2334751,13794,10
2334751,1960,10
2334751,25146,9
2334751,9703,9
2334751,10644,8
2334751,21989,8
2334751,30521,8
2334751,5444,8
2334751,4949,8
2334751,4076,8
2334751,32726,8
2334751,8346,8
2334751,20125,8
2334751,22689,7
2334751,14064,7
2334751,25149,7
2334751,31505,7
2334751,5481,7
2334751,8076,7
2334751,6745,7
2334751,24989,7
2334751,5751,6
2334751,18640,6
2334751,25438,6
2334751,18051,6
2334751,32686,6
2334751,7725,6
2334751,12869,6
2334751,13240,6
2334751,18187,6
2334751,15817,6
2334751,15813,6
2334751,22034,5
2334751,5090,5
2334751,25150,5
2334751,20288,5
2334751,10093,5
2334751,3379,5
2334751,18284,5
2334751,25148,5
2334751,1416,5
2334751,22344,5
2334751,25630,5
2334751,22733,5
2334751,25145,5
2334751,12993,5
2334751,17058,5
2334751,1128,4
2334751,25152,4
2334751,10197,4
2334751,14764,4
2334751,25147,4
2334751,18292,4
2334751,28525,4
2334751,22333,4
2334751,9638,4
2334751,14752,4
2334751,22816,4
2334751,11644,4
2334751,22664,4
2334751,5608,4
2334751,15811,4
2334751,5745,4
2334751,32419,4
2410506,6750,529
2410506,26138,319
2410506,11743,282
2410506,11557,166
2410506,5207,161
2410506,6471,145
2410506,22743,132
2410506,8055,111
2410506,8717,106
2410506,30574,88
2410506,22753,65
2410506,11305,61
2410506,6766,57
2410506,6729,49
2410506,20774,44
2410506,1642,39
2410506,8076,39
2410506,30521,36
2410506,9221,34
2410506,15169,31
2410506,1659,30
2410506,18045,29
2410506,18640,25
2410506,10644,24
2410506,15798,24
2410506,6473,24
2410506,8067,22
2410506,3392,20
2410506,9886,20
2410506,22034,19
2410506,17213,19
2410506,12948,19
2410506,10210,19
2410506,15808,19
2410506,32586,18
2410506,11590,17
2410506,3389,17
2410506,20849,17
2410506,10197,17
2410506,18919,17
2410506,25147,16
2410506,28881,16
2410506,4949,16
2410506,14064,14
2410506,25148,14
2410506,5481,14
2410506,22689,13
2410506,28525,13
2410506,22733,13
2410506,3371,12
2410506,5444,12
2410506,25151,11
2410506,10093,11
2410506,25146,11
2410506,25145,11
2410506,25167,10
2410506,20781,10
2410506,19524,10
2410506,29316,10
2410506,32726,10
2410506,21815,10
2410506,22973,9
2410506,25150,9
2410506,3379,9
2410506,3377,9
2410506,10094,9
2410506,1416,9
2410506,25822,9
2410506,22816,9
2410506,24990,9
2410506,18187,9
2410506,20939,8
2410506,22352,8
2410506,26126,8
2410506,22344,8
2410506,32099,8
2410506,25630,8
2410506,26194,8
2410506,25152,7
2410506,21989,7
2410506,18367,7
2410506,11221,7
2410506,25149,7
2410506,24996,7
2410506,24993,7
2410506,5510,7
2410506,22330,7
2410506,5180,7
2410506,12680,7
2410506,15067,7
2410506,29355,7
2410506,28532,7
2410506,6748,7
2410506,15392,7
2410506,20125,7
2410506,28528,7
2410506,1856,7
2410506,4782,7
2410506,24997,6
2410506,11644,6
2454986,30574,4175
2454986,19052,2504
2454986,11305,256
2454986,11557,217
2454986,11146,127
2454986,19165,113
2454986,13561,95
2454986,7778,89
2454986,8717,75
2454986,18886,59
2454986,1691,58
2454986,2593,51
2454986,13547,46
2454986,27705,45
2454986,19141,41
2454986,5207,40
2454986,1540,40
2454986,27644,38
2454986,7725,37
2454986,19083,36
2454986,22743,33
2454986,25223,32
2454986,33114,31
2454986,11743,30
2454986,19103,25
2454986,19160,25
2454986,30729,25
2454986,27199,24
2454986,9221,24
2454986,7739,19
2454986,32989,18
2454986,19065,16
2454986,15048,15
2454986,19125,15
2454986,7824,15
2454986,11590,14
2454986,30521,14
2454986,9882,14
2454986,16205,14
2454986,11158,14
2454986,20774,13
2454986,22753,12
2454986,32654,12
2454986,25151,12
2454986,26138,12
2454986,19064,12
2454986,13528,12
2454986,11505,11
2454986,18045,11
2454986,19079,11
2454986,29452,10
2454986,29011,10
2454986,12680,10
2454986,27646,10
2454986,25152,9
2454986,1542,9
2454986,11535,9
2454986,19146,9
2454986,32586,8
2454986,783,8
2454986,25148,8
2454986,7787,8
2454986,13575,8
2454986,20856,8
2454986,25150,7
2454986,25167,7
2454986,18054,7
2454986,5481,7
2454986,19102,7
2454986,13565,7
2454986,19071,7
2454986,20888,7
2454986,13555,7
2454986,15169,6
